DateTime,Temperature,Humidity
2022-06-07 13:13:53,26.109217,76.62738
2022-06-07 14:13:53,26.13756,76.733635
2022-06-07 15:13:53,26.204617,76.98247
2022-06-07 16:13:53,26.258762,77.17972
2022-06-07 17:13:53,26.172464,76.861244
2022-06-07 18:13:53,26.063961,76.47219
2022-06-07 19:13:53,26.129498,76.70338
2022-06-07 20:13:53,26.098757,76.59527
2022-06-07 21:13:53,26.104826,76.618004
2022-06-07 22:13:53,26.112946,76.644875
2022-06-07 23:13:53,26.105762,76.617966
2022-06-08 00:13:53,26.048532,76.41462
2022-06-08 01:13:53,26.062674,76.46044
2022-06-08 02:13:53,26.045694,76.400604
2022-06-08 03:13:53,26.074453,76.504395
2022-06-08 04:13:53,26.129862,76.70474
2022-06-08 05:13:53,26.227154,77.05645
2022-06-08 06:13:53,26.285646,77.26652
2022-06-08 07:13:53,26.317533,77.37988
2022-06-08 08:13:53,26.366714,77.55907
2022-06-08 09:13:53,26.398355,77.67943
2022-06-08 10:13:53,26.562368,78.28266
2022-06-08 11:13:53,26.53322,78.171074
2022-06-08 12:13:53,26.641811,78.56771
2022-06-08 13:13:53,26.782784,79.102
2022-06-08 14:13:53,26.910873,79.572334
2022-06-08 15:13:53,26.799736,79.15542
2022-06-08 16:13:53,26.946629,79.70653
2022-06-08 17:13:53,27.157423,80.498985
2022-06-08 18:13:53,27.331615,81.17136
2022-06-08 19:13:53,27.372274,81.30983
2022-06-08 20:13:53,27.328247,81.14647
2022-06-08 21:13:53,27.308516,81.07371
2022-06-08 22:13:53,27.146923,80.45436
2022-06-08 23:13:53,27.108803,80.310524
2022-06-09 00:13:53,27.698608,82.549866
2022-06-09 01:13:53,27.762318,82.79816
2022-06-09 02:13:53,27.732395,82.68521
2022-06-09 03:13:53,27.867191,83.19261
2022-06-09 04:13:53,28.044025,83.87537
2022-06-09 05:13:53,27.576742,82.09007
2022-06-09 06:13:53,27.639334,82.33008
2022-06-09 07:13:53,27.982813,83.63658
2022-06-09 08:13:53,27.90772,83.357765
2022-06-09 09:13:53,28.07765,83.999756
2022-06-09 10:13:53,27.998192,83.70003
2022-06-09 11:13:53,28.037926,83.85157
2022-06-09 12:13:53,28.299322,84.851715
2022-06-09 13:13:53,28.270987,84.741135
2022-06-09 14:13:53,28.237644,84.61101
2022-06-09 15:13:53,28.351019,85.0442
2022-06-09 16:13:53,27.865168,83.18118
2022-06-09 17:13:53,27.801537,82.93659
2022-06-09 18:13:53,27.935081,83.44003
2022-06-09 19:13:53,27.830442,83.0493
2022-06-09 20:13:53,27.797031,82.9262
2022-06-09 21:13:53,28.04166,83.85933
2022-06-09 22:13:53,27.777645,82.857895
2022-06-09 23:13:53,28.127182,84.19301
2022-06-10 00:13:53,28.024342,83.802025
2022-06-10 01:13:53,28.147749,84.27657
2022-06-10 02:13:53,28.037912,83.8584
2022-06-10 03:13:53,28.208841,84.518135
2022-06-10 04:13:53,28.087069,84.05007
2022-06-10 05:13:53,28.177626,84.39976
2022-06-10 06:13:53,28.399363,85.24505
2022-06-10 07:13:53,28.241695,84.64622
2022-06-10 08:13:53,28.199839,84.48635
2022-06-10 09:13:53,28.132738,84.23154
2022-06-10 10:13:53,28.024172,83.82591
2022-06-10 11:13:53,27.624321,82.29061
2022-06-10 12:13:53,27.55648,82.038155
2022-06-10 13:13:53,27.218594,80.7605
2022-06-10 14:13:53,27.226965,80.793015
2022-06-10 15:13:53,27.31703,81.134766
2022-06-10 16:13:53,27.17484,80.598854
2022-06-10 17:13:53,27.116419,80.38041
